序號,答案
20240420101004,322.37
20240420102004,304.01
20240420103004,288.99
20240420104004,276.75
20240420105004,265.94
20240420110004,253.45
20240420111004,247.89
20240420112004,243.23
20240420113004,239.15
20240420114004,235.33
20240420115004,231.53
20240420120004,227.59
20240420121004,223.43
20240420122004,219.04
20240420123004,214.39
20240420124004,209.54
20240420125004,204.5
20240420130004,199.32
20240420131004,194.05
20240420132004,188.71
20240420133004,183.31
20240420134004,177.85
20240420135004,172.3
20240420140004,166.68
20240420141004,160.96
20240420142004,155.15
20240420143004,149.24
20240420144004,143.22
20240420145004,137.09
20240420150004,130.83
20240420151004,124.44
20240420152004,117.9
20240420153004,111.19
20240420154004,104.29
20240420155004,97.17
20240420160004,89.81
20240420161004,82.17
20240420162004,74.21
20240420163004,65.88
20240420164004,57.14
20240420165004,47.91
20240422090004,945.3
20240422091004,142.87
20240422092004,424.1
20240422093004,355.93
20240422094004,367.29
20240422095004,349.46
20240422100004,320.1
20240422101004,297.26
20240422102004,280.87
20240422103004,269.83
20240422104004,262.76
20240422105004,258.12
20240422110004,253.45
20240422111004,247.89
20240422112004,243.23
20240422113004,239.15
20240422114004,235.33
20240422115004,231.53
20240422120004,227.59
20240422121004,223.43
20240422122004,219.04
20240422123004,214.39
20240422124004,209.54
20240422125004,204.5
20240422130004,199.32
20240422131004,194.05
20240422132004,188.71
20240422133004,183.31
20240422134004,177.85
20240422135004,172.3
20240422140004,166.68
20240422141004,160.96
20240422142004,155.15
20240422143004,149.24
20240422144004,143.22
20240422145004,137.09
20240422150004,130.83
20240422151004,124.44
20240422152004,117.9
20240422153004,111.19
20240422154004,104.29
20240422155004,97.17
20240422160004,89.81
20240422161004,82.17
20240422162004,74.21
20240422163004,65.88
20240422164004,57.14
20240422165004,47.91
20240513090004,0
20240513091004,141.68
20240513092004,163.02
20240513093004,242.12
20240513094004,296.27
20240513095004,312.49
20240513100004,309.51
20240513101004,300.0
20240513102004,289.47
20240513103004,281.36
20240513104004,271.3
20240513105004,260.92
20240513110004,253.45
20240513111004,247.89
20240513112004,243.23
20240513113004,239.15
20240513114004,235.33
20240513115004,231.53
20240513120004,227.59
20240513121004,223.43
20240513122004,219.04
20240513123004,214.39
20240513124004,209.54
20240513125004,204.5
20240513130004,199.32
20240513131004,194.05
20240513132004,188.71
20240513133004,183.31
20240513134004,177.85
20240513135004,172.3
20240513140004,166.68
20240513141004,160.96
20240513142004,155.15
20240513143004,149.24
20240513144004,143.22
20240513145004,137.09
20240513150004,130.83
20240513151004,124.44
20240513152004,117.9
20240513153004,111.19
20240513154004,104.29
20240513155004,97.17
20240513160004,89.81
20240513161004,82.17
20240513162004,74.21
20240513163004,65.88
20240513164004,57.14
20240513165004,47.91
20240515090004,970.64
20240515091004,114.0
20240515092004,432.38
20240515093004,351.98
20240515094004,357.21
20240515095004,338.22
20240515100004,311.87
20240515101004,289.93
20240515102004,276.81
20240515103004,269.3
20240515104004,263.84
20240515105004,258.64
20240515110004,253.45
20240515111004,247.89
20240515112004,243.23
20240515113004,239.15
20240515114004,235.33
20240515115004,231.53
20240515120004,227.59
20240515121004,223.43
20240515122004,219.04
20240515123004,214.39
20240515124004,209.54
20240515125004,204.5
20240515130004,199.32
20240515131004,194.05
20240515132004,188.71
20240515133004,183.31
20240515134004,177.85
20240515135004,172.3
20240515140004,166.68
20240515141004,160.96
20240515142004,155.15
20240515143004,149.24
20240515144004,143.22
20240515145004,137.09
20240515150004,130.83
20240515151004,124.44
20240515152004,117.9
20240515153004,111.19
20240515154004,104.29
20240515155004,97.17
20240515160004,89.81
20240515161004,82.17
20240515162004,74.21
20240515163004,65.88
20240515164004,57.14
20240515165004,47.91
20240629090004,974.25
20240629091004,178.28
20240629092004,404.18
20240629093004,325.22
20240629094004,329.11
20240629095004,303.22
20240629100004,278.02
20240629101004,261.63
20240629102004,254.59
20240629103004,253.37
20240629104004,254.22
20240629105004,255.09
20240629110004,253.45
20240629111004,247.89
20240629112004,243.23
20240629113004,239.15
20240629114004,235.33
20240629115004,231.53
20240629120004,227.59
20240629121004,223.43
20240629122004,219.04
20240629123004,214.39
20240629124004,209.54
20240629125004,204.5
20240629130004,199.32
20240629131004,194.05
20240629132004,188.71
20240629133004,183.31
20240629134004,177.85
20240629135004,172.3
20240629140004,166.68
20240629141004,160.96
20240629142004,155.15
20240629143004,149.24
20240629144004,143.22
20240629145004,137.09
20240629150004,130.83
20240629151004,124.44
20240629152004,117.9
20240629153004,111.19
20240629154004,104.29
20240629155004,97.17
20240629160004,89.81
20240629161004,82.17
20240629162004,74.21
20240629163004,65.88
20240629164004,57.14
20240629165004,47.91
20240704090004,1006.5
20240704091004,115.56
20240704092004,433.92
20240704093004,327.91
20240704094004,326.04
20240704095004,292.33
20240704100004,266.72
20240704101004,252.74
20240704102004,248.53
20240704103004,249.46
20240704104004,251.8
20240704105004,253.88
20240704110004,253.45
20240704111004,247.89
20240704112004,243.23
20240704113004,239.15
20240704114004,235.33
20240704115004,231.53
20240704120004,227.59
20240704121004,223.43
20240704122004,219.04
20240704123004,214.39
20240704124004,209.54
20240704125004,204.5
20240704130004,199.32
20240704131004,194.05
20240704132004,188.71
20240704133004,183.31
20240704134004,177.85
20240704135004,172.3
20240704140004,166.68
20240704141004,160.96
20240704142004,155.15
20240704143004,149.24
20240704144004,143.22
20240704145004,137.09
20240704150004,130.83
20240704151004,124.44
20240704152004,117.9
20240704153004,111.19
20240704154004,104.29
20240704155004,97.17
20240704160004,89.81
20240704161004,82.17
20240704162004,74.21
20240704163004,65.88
20240704164004,57.14
20240704165004,47.91
20240509090005,254.29
20240509091005,223.82
20240509092005,276.18
20240509093005,244.87
20240509094005,242.26
20240509095005,241.15
20240509100005,239.89
20240509101005,240.24
20240509102005,241.57
20240509103005,245.55
20240509104005,249.03
20240509105005,252.05
20240509110005,253.45
20240509111005,247.89
20240509112005,243.23
20240509113005,239.15
20240509114005,235.33
20240509115005,231.53
20240509120005,227.59
20240509121005,223.43
20240509122005,219.04
20240509123005,214.39
20240509124005,209.54
20240509125005,204.5
20240509130005,199.32
20240509131005,194.05
20240509132005,188.71
20240509133005,183.31
20240509134005,177.85
20240509135005,172.3
20240509140005,166.68
20240509141005,160.96
20240509142005,155.15
20240509143005,149.24
20240509144005,143.22
20240509145005,137.09
20240509150005,130.83
20240509151005,124.44
20240509152005,117.9
20240509153005,111.19
20240509154005,104.29
20240509155005,97.17
20240509160005,89.81
20240509161005,82.17
20240509162005,74.21
20240509163005,65.88
20240509164005,57.14
20240509165005,47.91
20240514090005,193.62
20240514091005,89.8
20240514092005,219.64
20240514093005,240.7
20240514094005,274.1
20240514095005,281.82
20240514100005,275.54
20240514101005,267.9
20240514102005,265.32
20240514103005,264.46
20240514104005,259.49
20240514105005,258.46
20240514110005,253.45
20240514111005,247.89
20240514112005,243.23
20240514113005,239.15
20240514114005,235.33
20240514115005,231.53
20240514120005,227.59
20240514121005,223.43
20240514122005,219.04
20240514123005,214.39
20240514124005,209.54
20240514125005,204.5
20240514130005,199.32
20240514131005,194.05
20240514132005,188.71
20240514133005,183.31
20240514134005,177.85
20240514135005,172.3
20240514140005,166.68
20240514141005,160.96
20240514142005,155.15
20240514143005,149.24
20240514144005,143.22
20240514145005,137.09
20240514150005,130.83
20240514151005,124.44
20240514152005,117.9
20240514153005,111.19
20240514154005,104.29
20240514155005,97.17
20240514160005,89.81
20240514161005,82.17
20240514162005,74.21
20240514163005,65.88
20240514164005,57.14
20240514165005,47.91
20240615090005,261.56
20240615091005,196.97
20240615092005,449.31
20240615093005,386.61
20240615094005,373.61
20240615095005,314.14
20240615100005,266.32
20240615101005,242.92
20240615102005,234.69
20240615103005,236.38
20240615104005,243.11
20240615105005,249.29
20240615110005,253.45
20240615111005,247.89
20240615112005,243.23
20240615113005,239.15
20240615114005,235.33
20240615115005,231.53
20240615120005,227.59
20240615121005,223.43
20240615122005,219.04
20240615123005,214.39
20240615124005,209.54
20240615125005,204.5
20240615130005,199.32
20240615131005,194.05
20240615132005,188.71
20240615133005,183.31
20240615134005,177.85
20240615135005,172.3
20240615140005,166.68
20240615141005,160.96
20240615142005,155.15
20240615143005,149.24
20240615144005,143.22
20240615145005,137.09
20240615150005,130.83
20240615151005,124.44
20240615152005,117.9
20240615153005,111.19
20240615154005,104.29
20240615155005,97.17
20240615160005,89.81
20240615161005,82.17
20240615162005,74.21
20240615163005,65.88
20240615164005,57.14
20240615165005,47.91
20240620090005,170.32
20240620091005,0
20240620092005,329.05
20240620093005,317.33
20240620094005,345.29
20240620095005,310.25
20240620100005,276.86
20240620101005,256.72
20240620102005,250.84
20240620103005,248.7
20240620104005,250.41
20240620105005,251.96
20240620110005,253.45
20240620111005,247.89
20240620112005,243.23
20240620113005,239.15
20240620114005,235.33
20240620115005,231.53
20240620120005,227.59
20240620121005,223.43
20240620122005,219.04
20240620123005,214.39
20240620124005,209.54
20240620125005,204.5
20240620130005,199.32
20240620131005,194.05
20240620132005,188.71
20240620133005,183.31
20240620134005,177.85
20240620135005,172.3
20240620140005,166.68
20240620141005,160.96
20240620142005,155.15
20240620143005,149.24
20240620144005,143.22
20240620145005,137.09
20240620150005,130.83
20240620151005,124.44
20240620152005,117.9
20240620153005,111.19
20240620154005,104.29
20240620155005,97.17
20240620160005,89.81
20240620161005,82.17
20240620162005,74.21
20240620163005,65.88
20240620164005,57.14
20240620165005,47.91
20240706090005,0
20240706091005,0
20240706092005,328.74
20240706093005,338.09
20240706094005,371.48
20240706095005,336.38
20240706100005,298.15
20240706101005,273.53
20240706102005,261.15
20240706103005,257.35
20240706104005,255.94
20240706105005,253.59
20240706110005,253.45
20240706111005,247.89
20240706112005,243.23
20240706113005,239.15
20240706114005,235.33
20240706115005,231.53
20240706120005,227.59
20240706121005,223.43
20240706122005,219.04
20240706123005,214.39
20240706124005,209.54
20240706125005,204.5
20240706130005,199.32
20240706131005,194.05
20240706132005,188.71
20240706133005,183.31
20240706134005,177.85
20240706135005,172.3
20240706140005,166.68
20240706141005,160.96
20240706142005,155.15
20240706143005,149.24
20240706144005,143.22
20240706145005,137.09
20240706150005,130.83
20240706151005,124.44
20240706152005,117.9
20240706153005,111.19
20240706154005,104.29
20240706155005,97.17
20240706160005,89.81
20240706161005,82.17
20240706162005,74.21
20240706163005,65.88
20240706164005,57.14
20240706165005,47.91
20240708090005,0
20240708091005,19.3
20240708092005,412.86
20240708093005,375.01
20240708094005,377.31
20240708095005,318.76
20240708100005,270.76
20240708101005,248.03
20240708102005,240.06
20240708103005,242.03
20240708104005,245.59
20240708105005,249.16
20240708110005,253.45
20240708111005,247.89
20240708112005,243.23
20240708113005,239.15
20240708114005,235.33
20240708115005,231.53
20240708120005,227.59
20240708121005,223.43
20240708122005,219.04
20240708123005,214.39
20240708124005,209.54
20240708125005,204.5
20240708130005,199.32
20240708131005,194.05
20240708132005,188.71
20240708133005,183.31
20240708134005,177.85
20240708135005,172.3
20240708140005,166.68
20240708141005,160.96
20240708142005,155.15
20240708143005,149.24
20240708144005,143.22
20240708145005,137.09
20240708150005,130.83
20240708151005,124.44
20240708152005,117.9
20240708153005,111.19
20240708154005,104.29
20240708155005,97.17
20240708160005,89.81
20240708161005,82.17
20240708162005,74.21
20240708163005,65.88
20240708164005,57.14
20240708165005,47.91
20240520090006,575.01
20240520091006,70.42
20240520092006,303.07
20240520093006,271.35
20240520094006,290.76
20240520095006,280.32
20240520100006,263.96
20240520101006,252.92
20240520102006,248.96
20240520103006,248.89
20240520104006,251.03
20240520105006,252.95
20240520110006,253.45
20240520111006,247.89
20240520112006,243.23
20240520113006,239.15
20240520114006,235.33
20240520115006,231.53
20240520120006,227.59
20240520121006,223.43
20240520122006,219.04
20240520123006,214.39
20240520124006,209.54
20240520125006,204.5
20240520130006,199.32
20240520131006,194.05
20240520132006,188.71
20240520133006,183.31
20240520134006,177.85
20240520135006,172.3
20240520140006,166.68
20240520141006,160.96
20240520142006,155.15
20240520143006,149.24
20240520144006,143.22
20240520145006,137.09
20240520150006,130.83
20240520151006,124.44
20240520152006,117.9
20240520153006,111.19
20240520154006,104.29
20240520155006,97.17
20240520160006,89.81
20240520161006,82.17
20240520162006,74.21
20240520163006,65.88
20240520164006,57.14
20240520165006,47.91
20240527090006,384.87
20240527091006,24.25
20240527092006,257.87
20240527093006,256.18
20240527094006,290.48
20240527095006,281.84
20240527100006,264.99
20240527101006,253.09
20240527102006,248.59
20240527103006,248.18
20240527104006,250.13
20240527105006,252.82
20240527110006,253.45
20240527111006,247.89
20240527112006,243.23
20240527113006,239.15
20240527114006,235.33
20240527115006,231.53
20240527120006,227.59
20240527121006,223.43
20240527122006,219.04
20240527123006,214.39
20240527124006,209.54
20240527125006,204.5
20240527130006,199.32
20240527131006,194.05
20240527132006,188.71
20240527133006,183.31
20240527134006,177.85
20240527135006,172.3
20240527140006,166.68
20240527141006,160.96
20240527142006,155.15
20240527143006,149.24
20240527144006,143.22
20240527145006,137.09
20240527150006,130.83
20240527151006,124.44
20240527152006,117.9
20240527153006,111.19
20240527154006,104.29
20240527155006,97.17
20240527160006,89.81
20240527161006,82.17
20240527162006,74.21
20240527163006,65.88
20240527164006,57.14
20240527165006,47.91
20240625090006,766.24
20240625091006,0
20240625092006,384.93
20240625093006,309.6
20240625094006,336.0
20240625095006,307.29
